"Date","Price","Open","High","Low","Vol.","Change %"
"03/26/2025","23,483.32","23,460.31","23,596.85","23,350.73","3.12B","0.60%"
"03/25/2025","23,344.25","23,643.32","23,747.32","23,321.67","4.23B","-2.35%"
"03/24/2025","23,905.56","23,749.58","23,967.51","23,531.20","3.39B","0.91%"
"03/21/2025","23,689.72","24,109.07","24,230.72","23,577.78","4.93B","-2.19%"
"03/20/2025","24,219.95","24,753.15","24,753.15","24,186.69","4.10B","-2.23%"
"03/19/2025","24,771.14","24,697.63","24,874.39","24,601.73","3.59B","0.12%"
"03/18/2025","24,740.57","24,679.35","24,745.13","24,475.26","3.93B","2.46%"
"03/17/2025","24,145.57","24,226.00","24,352.47","24,077.15","3.28B","0.77%"
"03/14/2025","23,959.98","23,653.33","24,113.53","23,454.49","4.26B","2.12%"
"03/13/2025","23,462.65","23,616.33","23,712.61","23,198.73","3.23B","-0.58%"
"03/12/2025","23,600.31","23,859.23","23,962.03","23,363.98","3.63B","-0.76%"
"03/11/2025","23,782.14","23,274.86","23,858.61","23,238.36","3.55B","-0.01%"
"03/10/2025","23,783.49","24,115.98","24,292.80","23,632.42","3.68B","-1.85%"
"03/07/2025","24,231.30","24,182.02","24,669.62","24,065.01","4.83B","-0.57%"
"03/06/2025","24,369.71","23,987.09","24,410.93","23,987.09","4.89B","3.29%"
"03/05/2025","23,594.21","23,200.42","23,636.65","23,090.63","4.08B","2.84%"
"03/04/2025","22,941.77","22,678.25","23,051.01","22,547.53","3.99B","-0.28%"
"03/03/2025","23,006.27","23,135.12","23,405.98","22,861.75","4.34B","0.28%"
"02/28/2025","22,941.32","23,616.18","23,616.18","22,798.34","6.58B","-3.28%"
"02/27/2025","23,718.29","23,783.75","24,076.53","23,441.74","6.26B","-0.29%"
"02/26/2025","23,787.93","23,238.34","23,973.17","23,238.34","5.14B","3.27%"
"02/25/2025","23,034.02","22,716.48","23,248.52","22,716.48","4.45B","-1.32%"
"02/24/2025","23,341.61","23,472.14","23,688.45","23,221.57","5.26B","-0.58%"
"02/21/2025","23,477.92","23,090.03","23,477.92","22,901.69","6.17B","3.99%"
"02/20/2025","22,576.98","22,716.71","22,849.66","22,436.13","4.20B","-1.60%"
"02/19/2025","22,944.24","22,777.46","22,975.34","22,649.49","4.08B","-0.14%"
"02/18/2025","22,976.81","22,664.73","23,141.41","22,608.18","5.22B","1.59%"
"02/17/2025","22,616.23","22,755.06","22,977.25","22,319.32","6.74B","-0.02%"
"02/14/2025","22,620.33","22,027.07","22,620.33","22,027.07","6.06B","3.69%"
"02/13/2025","21,814.37","21,958.69","22,523.57","21,735.56","6.49B","-0.20%"
"02/12/2025","21,857.92","21,526.41","21,858.83","21,411.09","4.87B","2.64%"
"02/11/2025","21,294.86","21,656.82","21,682.41","21,279.37","3.58B","-1.06%"
"02/10/2025","21,521.98","21,223.61","21,539.63","21,223.61","3.74B","1.84%"
"02/07/2025","21,133.54","20,858.52","21,213.70","20,806.10","4.13B","1.16%"
"02/06/2025","20,891.62","20,598.98","20,891.62","20,532.06","2.96B","1.43%"
"02/05/2025","20,597.09","20,827.77","20,827.77","20,417.39","2.97B","-0.93%"
"02/04/2025","20,789.96","20,488.29","20,885.49","20,297.64","2.85B","2.83%"
"02/03/2025","20,217.26","20,048.87","20,222.00","19,764.67","2.22B","-0.04%"
